"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"antymateria";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"antymigrenowy";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"antypatia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"antyproton";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"anyĺľăłwka";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"anzelm";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"anzelmem";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"aparat";0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0
"aparatura";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"apartament";0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"aparycja";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apis";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apokaliptyczny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apollina";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"apollo";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"apolloniusza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"apolloniuszowi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"apologetyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"apologia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"aportowaä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"apoteoza";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"aprobata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"aprobowaä‡";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apteczny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"apteka";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"arabeska";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"arabski";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"arabskie";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"araby";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"arakses";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"araksesu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"aras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"arbiter";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"arcesylaj";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"archeolog";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
"archer";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"arches";0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"archikatedra";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"archimedesowy";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"architekt";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
"architektoniczny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"architektura";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"arcticus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"arcykapĺ‚an";0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"are";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"areka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"aresa";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"aresem";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"aresowy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"areszt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"aresztowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"argăłw";0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0
"argejăłw";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"argejskie";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"argentynie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"argentyny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"argobăłjcä™";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"argobojca";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"argolida";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"argos";0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;1
"argument";0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"argumentacja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"ariadne";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"arias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0
"arka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"arkadia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"arktyce";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
"arktyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
"arktyka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"arktykä™";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"arktyki";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"arkusz";0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0
"armada";0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"armator";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"armenia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"armenii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"armia";0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"armstronga";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"arnold";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"arogancja";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"arogancki";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aromat";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"aromatyczny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
"aromatyzowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"artakserksesa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"artefakt";0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0
"artefaktowych";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"arteria";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"artez";0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"artur";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"artura";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"arturowi";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"artykuĺ‚";0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0
"artysta";0;0;0;0;0;0;0;0;0;0;0;3;0;3;1;0;0;0;1;0
"artystyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"artyzm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"arystokracja";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"arystokratycznowojskowä…";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"arystokratyczny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3
"arystoteles";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"arystotelesa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"arytmetyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
"arytmetyka";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"arytmomancjä™";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"asceta";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ascetyczny";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aschoff";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"aschoffa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"ashford";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0
"ashforda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
"ashmolean";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"aside";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"asklepios";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"asklepiosa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"asocjacja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"aspect";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aspekt";0;0;0;0;0;0;0;0;0;1;0;0;0;1;6;0;0;1;1;0
"aspirowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"aspiryna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"assuan";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"asteroida";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;2;0
"asteroidăłw";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolog";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"astrologia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"astrolokacja";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokacjä…";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokacyjne";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokacyjnej";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokacyjny";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokator";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokatora";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokatorka";0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokatorkä™";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrolokatorki";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astromapach";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"astrometria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"astronauta";0;0;0;0;0;0;0;0;8;0;0;0;0;0;3;0;0;0;0;0
"astronautyka";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"astronom";0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
"astronomia";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"astronomiczny";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"asyriä™";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"asyrii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"asyryjski";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"asysta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"asystent";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"atak";0;0;0;3;1;3;1;0;0;0;1;0;0;0;3;2;0;0;2;0
"atakowaä‡";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0
"ateĺ„czyk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6
"ateĺ„ski";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3
"atelier";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"aten";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7
"atenach";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"atenami";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"atene";0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
"atenie";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"atenodocie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"atenom";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"ateny";0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1
"atĺ‚as";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"atĺ‚asowy";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"atlas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"atmosfera";0;0;0;1;0;0;1;0;3;0;0;1;0;0;5;4;0;1;1;0
"atmosferyczny";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"atoli";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3
"atom";0;0;0;0;0;0;0;0;2;0;0;0;0;1;5;0;1;0;0;0
"atomowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
"atrakcja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"atrakcyjny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"atrament";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
"atrej";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"atrejowy";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"atrofia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"atryd";0;0;0;0;0;0;0;12;0;0;0;0;1;0;0;0;0;0;0;0
"atryda";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"atrydo";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
"atrydowi";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"atrydowie";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"atrydy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"atrydzie";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"attycki";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"attycyzm";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"attyka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"auge";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"august";0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0
"augusta";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"augustyn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0
"augustyna";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"augustynem";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"aulidy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"aulidzie";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"aura";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
"aureum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"aurorae";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"austerlitz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"australii";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"australijski";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"austria";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"autentycznoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"autentyczny";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"autobiografia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"autobus";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"automat";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0
"automatyczny";0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"automatyka";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"autonomiczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"autopsja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"autopsychoterapii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"autor";0;0;0;0;0;0;1;0;2;2;0;0;0;1;3;0;0;0;0;31
"autorytatywny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"autotematyzm";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"avasarala";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"awangarda";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"awans";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"awansem";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"awantura";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"awanturniczoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"awanturniczy";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"awanturnik";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"awaria";0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0
"awaryjny";0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;2;0;5;0;0
"azaliĺľ";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"azja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"azjatăłw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"azjä™";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"azjatycki";0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"azji";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;11
"azot";0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0
"azyjskiej";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"azyl";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bä…bel";0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bä…belek";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"bä…dĺş";0;3;5;1;2;0;0;2;0;1;4;0;4;0;0;0;7;0;0;0
"bä…k";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"bä…kaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"bä…knä…ä‡";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baä‡";0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0
"baaardzo";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"bab";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baba";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
"babä…";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"babami";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"babä™";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"babcia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"babiloĺ„czyk";0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
"babiloĺ„ski";0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
"babilonu";0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1
"babka";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"baby";2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"babylone";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"baca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"baczä…c";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baczenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"bacznoĺ›ä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
"baczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"baczyä‡";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"badaä‡";0;0;1;1;0;0;0;1;1;2;0;0;0;0;9;0;3;0;0;1
"badacz";0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;0;0;0;0
"badaczka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"badajä…c";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"badane";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"badanie";0;0;0;1;0;0;0;0;4;2;0;0;0;0;25;0;4;2;0;4
"badany";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"badawczy";0;0;0;0;0;0;3;0;0;1;0;0;0;0;6;0;0;0;2;0
"bagatela";0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
"bagatelny";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bagienny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"baj";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"bajaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"bajeczny";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"bajka";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bakchejosa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"bakier";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"bakteria";0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0
"bakteryjny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"bal";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baĺ‚wan";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0
"baĺ‚ykowaä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"baĺ›ĺ„";0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"baĺ„ka";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0
"băłg";13;13;0;0;0;0;2;39;0;0;2;7;21;3;2;2;30;0;2;0
"bali";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"balia";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"balista";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"balistycznie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
"balistyczny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0
"balistyk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"băłj";2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"băłjka";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"balkon";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"băłl";0;0;2;0;4;0;4;3;0;0;4;1;1;0;1;1;5;2;1;0
"băłlowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"balona";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
