"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"marnować";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0
"mars";0;0;0;0;0;0;6;0;2;0;0;3;0;0;2;3;0;4;7;0
"marsjański";0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;13;4;0
"martwić";0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;2;0
"martwy";1;0;3;2;2;12;0;0;0;0;2;0;0;1;0;1;0;1;1;0
"marzyć";0;1;0;0;0;0;0;0;0;0;2;2;1;0;1;1;0;0;0;1
"masa";0;1;1;1;0;0;3;0;2;0;0;0;0;0;3;2;0;1;1;0
"maska";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0
"masywny";0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;2;0
"maszerować";0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;3
"maszyna";0;0;3;15;9;12;2;0;1;0;0;0;0;0;2;1;0;2;2;0
"maszynownia";0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;4;0;2;0;0
"maszynowy";0;0;4;16;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"matematyczny";0;0;0;0;0;0;0;0;2;8;0;0;0;7;3;0;0;0;0;0
"matematyka";0;0;1;0;0;0;0;0;1;2;0;0;0;33;0;0;0;0;1;0
"materia";0;0;0;0;0;0;0;0;12;0;0;4;0;1;2;0;3;0;1;0
"materiał";0;0;0;1;1;0;3;0;0;1;0;0;0;1;3;0;0;0;2;0
"materialny";0;0;2;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0
"matka";1;2;2;0;1;0;0;12;0;1;6;2;16;0;18;0;4;0;3;0
"mąż";0;1;0;0;1;0;0;16;0;0;1;5;11;0;0;1;5;0;0;0
"mechaniczny";0;1;0;0;5;3;0;0;0;0;1;0;0;0;6;0;0;0;0;0
"mechanik";1;0;8;1;1;15;0;0;0;0;0;0;0;0;0;1;0;2;0;0
"mechanika";0;1;0;0;2;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0
"mechanizm";0;0;0;0;0;0;1;0;0;1;0;0;0;0;15;0;0;0;1;0
"męczyć";0;1;1;0;1;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0
"medyczny";0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"mego";0;2;0;0;0;0;0;1;0;0;2;2;0;0;0;0;1;0;0;0
"mej";0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0
"męski";0;0;0;0;0;0;1;1;0;0;0;5;0;1;0;0;3;0;0;0
"metal";0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;3;0;2;1;0
"metalowy";0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;4;1;0
"metoda";0;0;0;0;0;0;0;0;3;4;0;0;0;15;4;0;0;0;0;0
"metr";0;0;0;1;0;0;0;0;1;0;0;0;0;1;5;1;0;1;0;0
"metrum";0;1;0;0;0;0;3;0;7;0;0;0;0;4;7;4;0;11;0;1
"mężczyzna";1;0;0;0;0;0;6;0;0;0;2;12;0;0;3;2;1;2;4;0
"mgła";1;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0
"miano";0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
"mianowicie";0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;2;0;0;1
"miara";0;1;2;0;0;0;0;1;1;0;0;0;2;0;10;0;3;0;0;2
"miast";0;0;0;0;1;0;0;3;0;1;0;0;1;1;0;1;1;0;0;0
"miasta";2;3;0;0;0;0;3;5;2;0;0;0;3;6;2;0;1;0;0;0
"miasto";0;2;0;0;0;0;1;2;0;0;0;0;0;3;2;1;2;0;1;0
"miedź";0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0
"miedziany";1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
"miękki";1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;2;0
"mierzyć";0;1;0;0;0;0;0;0;5;0;0;0;1;5;13;0;0;0;0;0
"mieścić";0;0;0;2;0;0;0;1;2;0;1;1;2;0;1;4;0;2;2;1
"mieście";0;0;0;0;0;0;0;0;0;0;3;0;1;2;1;0;0;0;1;0
"miesiąc";0;6;2;0;0;0;4;1;0;1;5;2;0;1;26;2;0;2;7;1
"mięsień";0;0;1;0;0;0;2;0;0;0;0;0;0;0;2;3;0;1;0;0
"mieszać";0;1;0;0;0;0;0;0;0;0;1;3;1;1;1;0;0;0;0;0
"mieszanka";0;0;1;0;0;0;1;0;2;0;0;0;0;0;1;0;0;1;1;0
"mieszkać";0;0;0;0;0;0;5;1;0;1;5;3;2;0;3;4;2;0;1;0
"mieszkanie";0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;2;2;0
"mieszkaniec";0;2;0;0;0;1;1;1;1;1;0;1;2;6;2;3;0;1;0;0
"migotać";2;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"mil";0;4;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1
"miła";0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;1;8;0;1;0
"milcząc";0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0
"milczeć";3;0;0;1;6;1;0;0;0;0;0;2;1;0;1;1;0;1;1;0
"miliard";0;0;0;1;1;0;1;0;22;4;0;0;0;0;10;0;0;0;1;0
"milion";0;0;3;1;0;0;0;0;2;4;2;0;0;1;7;13;0;0;2;0
"militarny";0;0;1;3;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"miło";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;3;0;0
"miłość";0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;10;0;1;1
"miły";0;0;0;0;0;0;0;2;0;0;2;0;3;1;0;2;2;2;2;0
"mina";0;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0;2;0
"minąć";0;0;0;1;0;1;3;0;0;2;3;1;1;1;5;1;0;2;1;1
"minimalny";0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;2;0
"minus";0;0;0;1;1;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0
"minuta";0;0;3;2;1;2;2;0;6;5;0;3;0;1;20;0;0;11;9;0
"miska";6;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0
"mleko";6;0;1;0;0;0;0;1;0;1;0;1;0;0;2;0;1;0;0;0
"młoda";2;0;1;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0
"młode";1;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0
"młodszy";0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1
"młodu";0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;1
"młody";0;4;1;0;0;0;0;0;0;0;3;5;1;0;3;0;1;1;0;8
"młodzie";0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
"młodzieniec";0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3
"mną";0;3;0;0;2;1;0;1;1;2;2;2;1;2;7;2;0;0;0;0
"mniejsza";0;0;1;0;1;0;0;0;3;0;1;1;0;0;0;1;3;0;0;1
"mniejszy";0;0;3;0;0;1;0;1;10;1;0;3;0;4;1;1;2;1;2;7
"mnóstwo";0;8;0;0;1;1;2;2;1;0;2;2;1;0;5;2;1;0;2;0
"moc";0;0;2;3;1;0;1;1;0;0;0;0;3;0;1;1;6;2;1;0
"mocno";2;0;0;0;1;2;4;0;1;1;2;3;0;0;1;2;0;3;2;0
"mocny";3;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0
"model";0;0;0;0;0;0;0;0;4;1;0;0;0;3;3;0;0;0;0;0
"modlić";1;0;0;0;0;0;1;0;0;0;1;3;1;0;0;0;2;0;0;0
"modlitwa";1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"mogąc";0;2;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1
"mogli";0;1;3;0;1;0;5;0;1;0;1;0;0;3;3;0;0;1;6;0
"moi";0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0
"moich";0;2;0;0;2;0;0;5;0;0;1;1;1;0;5;0;0;0;0;0
"moim";1;2;0;0;0;0;0;2;0;1;0;0;3;4;8;0;0;0;0;0
"mój";3;6;1;1;3;0;0;1;0;1;5;5;15;0;14;1;1;1;0;0
"moją";0;2;0;0;1;0;0;2;0;0;4;0;2;3;2;0;1;0;0;0
"moje";2;6;0;2;0;0;0;6;1;3;2;3;4;3;8;1;0;0;2;0
"mojego";0;1;0;1;1;0;0;1;0;1;0;0;2;1;6;1;0;2;0;0
"mojej";2;2;0;1;2;0;2;4;0;2;1;1;3;5;3;0;1;1;0;0
"mokry";0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0
"moment";0;0;6;8;4;7;0;0;33;3;0;1;0;6;25;0;0;1;1;0
"monsieur";0;0;7;5;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"montować";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0
"morski";0;0;0;0;0;0;0;4;2;0;0;0;6;0;1;0;0;0;1;0
"morze";1;4;0;2;1;0;0;12;2;0;0;1;4;0;6;0;1;0;0;12
"mostek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;1;0
"mowa";0;1;0;1;1;0;1;6;0;1;0;2;4;0;0;0;4;0;0;9
"mówiąc";0;0;0;1;0;0;1;1;2;1;1;0;1;4;8;2;1;2;3;0
"mózg";0;0;4;1;4;3;0;0;9;1;0;0;0;1;14;0;0;1;0;0
"możliwe";0;0;5;0;3;3;0;0;5;0;0;0;0;2;3;0;2;1;2;0
"możliwość";0;0;3;1;2;0;0;0;6;0;0;0;0;2;4;1;0;0;1;0
"możliwy";0;1;3;2;3;2;0;0;9;0;0;0;0;6;4;1;1;0;1;0
"mrok";3;0;0;0;0;0;3;0;0;0;2;0;3;0;5;0;0;1;1;0
"mrugać";0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"mruknąć";2;0;2;1;7;4;0;0;0;0;6;1;0;0;0;1;0;0;0;0
"mur";0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0;2;0;0;0
"muzyka";0;1;1;0;0;0;0;0;0;0;1;2;0;1;0;2;0;0;1;0
"mylić";0;0;1;0;1;1;0;0;1;0;2;0;1;0;1;0;0;0;0;0
"myrton";0;0;24;7;18;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"myrtona";0;0;4;2;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"myśląc";0;0;0;0;0;0;0;1;0;0;2;0;2;1;0;0;0;0;0;0
"nabierać";2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1
"nabrać";0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1
"nachylić";0;0;1;2;0;1;1;0;0;0;0;0;0;3;0;1;0;0;2;0
"nacisk";0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0
"nacisnąć";0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
"naczynie";0;1;0;0;1;0;0;1;0;0;1;0;1;11;2;0;1;0;0;0
"nadać";0;0;1;1;0;0;0;2;1;1;1;2;1;2;3;0;1;0;2;2
"nadal";0;0;1;1;2;3;0;0;1;1;0;0;1;2;4;0;0;0;1;0
"nadawać";0;1;1;1;0;0;0;0;1;0;0;4;0;0;4;2;0;0;3;0
"nadchodzić";0;0;0;1;0;1;0;0;1;0;0;2;0;2;2;0;0;2;0;0
"nadejść";0;1;0;0;1;0;0;1;0;0;0;0;0;3;4;0;1;0;1;0
"nadto";0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;0;3
"najbliższy";0;0;0;1;0;1;1;0;2;0;0;0;0;0;1;1;2;5;0;0
"najczęściej";0;2;0;0;0;0;0;0;0;2;3;0;0;2;4;0;1;0;0;1
"najdłuższy";0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0
"najkrótszy";0;1;0;0;0;0;0;0;4;0;0;0;0;1;0;0;3;0;0;1
"najlepiej";0;0;0;0;2;0;1;0;1;0;0;0;0;0;4;1;0;0;0;1
"najmniej";0;0;0;1;1;0;0;0;4;0;1;0;0;0;4;0;0;0;0;0
"najmniejszy";0;0;2;1;0;1;0;1;9;1;0;0;0;0;0;0;2;0;0;1
"najprostszy";0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0
"najstarszy";0;2;0;0;0;0;0;0;2;0;0;0;0;2;3;0;1;0;0;3
"najszybciej";0;0;0;0;0;1;0;0;0;1;0;0;0;0;5;0;0;0;2;0
"najważniejszy";0;0;2;1;1;1;0;0;2;0;0;0;0;0;2;0;1;0;2;0
"najwięcej";0;0;1;0;0;0;0;1;1;0;2;0;1;0;5;0;0;1;0;0
"największy";0;4;1;2;1;0;0;2;6;0;4;0;0;5;9;1;1;1;6;0
"najwyraźniej";0;0;1;0;1;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0
"najwyżej";0;0;1;0;0;1;0;0;0;4;0;0;0;0;1;0;1;2;0;0
"najwyższy";0;6;0;1;0;1;0;2;1;0;1;0;0;2;3;0;6;0;0;0
"nakazywać";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
"nalać";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0
"należało";0;0;3;1;1;0;0;0;0;2;1;0;0;2;0;0;1;0;1;1
"należeć";0;2;3;3;3;0;0;0;0;0;1;1;1;6;8;0;1;0;1;1
"należy";0;2;0;0;1;0;0;1;0;1;4;1;2;6;5;0;37;0;2;5
"nałożyć";0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0
"nami";1;0;1;1;3;0;0;1;12;0;2;2;2;1;3;0;0;0;0;0
"namiętny";1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
"namysł";0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0
"nań";0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;0
"napęd";0;0;9;2;0;1;0;0;0;0;0;0;0;0;1;5;0;0;1;0
"napełnić";1;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;1
"napić";0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
"napis";0;1;0;2;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0
"napisać";0;0;0;0;0;0;0;0;1;3;1;0;0;1;11;0;1;0;0;6
"napój";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0
"napór";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"naprawa";0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;1;0;0
"naprawić";0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;2;1;1;0;0
"naprzeciw";1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;1
"naprzód";0;4;0;0;0;0;0;0;0;0;2;5;2;0;1;0;0;0;0;2
"narastać";0;0;0;0;2;5;2;0;0;0;0;0;0;0;0;0;0;0;1;0
"nareszcie";0;5;2;0;1;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0
"naród";2;6;0;0;0;0;0;14;1;0;0;0;0;0;0;1;0;2;0;2
"narodziny";0;0;1;1;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0
"narzędzie";0;1;1;0;0;1;0;1;4;0;0;0;0;6;1;2;1;1;0;0
"nasi";0;2;0;0;0;0;0;0;1;0;1;0;1;1;3;0;0;0;0;0
"nastąpić";0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;1;0;0;0
"nastawić";0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"następca";0;24;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"następować";0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;2
"następujący";0;0;0;0;1;0;0;0;0;1;0;0;0;5;0;0;3;0;0;0
"nastrój";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0
"nasz";1;4;0;0;3;0;0;2;17;3;6;0;5;1;14;0;0;0;1;0
"nasza";2;1;1;1;4;0;0;0;12;1;0;0;1;0;8;0;2;0;1;0
"naszą";0;0;1;1;1;0;0;0;7;0;1;0;1;1;4;0;0;0;0;1
"nasze";1;1;1;1;0;2;0;4;20;2;1;0;1;0;13;1;1;0;0;0
"naszego";0;1;1;0;1;0;1;2;15;3;4;2;0;1;9;0;1;0;3;0
"naszej";0;2;0;0;3;0;0;1;10;7;1;2;0;5;11;0;0;1;1;0
"naszych";0;0;1;1;1;0;0;2;14;0;0;2;4;3;6;0;0;1;0;0
"naszym";0;1;0;1;3;0;1;0;21;0;2;3;2;0;14;0;0;1;1;1
"natomiast";0;1;0;0;0;0;0;0;1;1;0;0;0;0;6;0;0;0;0;5
"natura";0;2;0;0;0;0;0;1;3;0;2;1;0;0;2;0;64;0;1;15
"naturalny";0;0;1;1;0;2;0;0;0;4;5;2;0;1;18;1;5;0;0;1
"natychmiast";0;2;4;2;7;1;0;5;3;0;1;0;0;1;0;1;5;3;1;0
"natychmiastowy";0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0
"nauczyć";0;0;0;0;0;0;0;1;5;2;1;0;1;1;1;0;4;0;2;0
"nauczyciel";0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;5;1;0;0
"nauka";0;0;0;0;0;0;0;0;5;5;2;0;0;5;8;0;7;0;0;10
"naukowiec";0;0;0;0;0;0;0;0;7;2;0;0;0;0;31;0;0;1;0;0
"naukowy";0;0;5;10;1;1;1;0;1;4;0;0;0;2;10;0;1;1;4;5
"nawigacyjny";0;0;2;3;1;12;0;0;0;0;0;0;0;0;3;2;0;0;0;0
"nawzajem";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;1;0
"nazwa";0;0;2;1;1;0;1;0;1;0;0;1;0;6;5;1;0;3;1;1
"nazwać";0;0;0;0;0;2;0;0;4;0;1;1;0;3;10;0;2;0;2;0
"nazwisko";0;1;1;0;1;0;0;1;1;0;1;2;0;1;0;1;1;1;0;5
"nazywać";0;0;5;0;1;0;2;0;11;3;5;1;0;12;12;4;5;3;3;0
"nerwowy";0;0;1;3;0;1;1;0;0;0;0;4;0;0;3;0;0;0;0;0
"niby";9;3;0;0;2;1;0;0;0;1;0;2;2;0;0;0;1;0;0;0
"niczym";0;0;6;3;7;10;0;0;10;1;0;0;0;2;7;2;5;3;2;1
"niebawem";0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
"niebezpieczeństwo";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2
"niebieski";1;5;0;0;0;0;0;4;5;0;3;0;0;0;4;0;1;2;0;0
"niebo";2;3;0;0;0;0;4;20;11;0;0;8;7;0;5;1;2;2;3;0
"niech";7;3;1;4;0;0;0;20;0;1;4;9;14;1;1;0;14;2;1;0
"niechęć";0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;4;0;0;1
"niedawno";0;0;0;0;0;0;0;0;0;1;1;0;0;2;4;0;0;0;1;0
"niegdyś";0;0;0;1;1;1;0;0;0;0;2;5;1;0;0;0;2;0;0;0
"niejaki";0;0;4;3;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
"niekiedy";1;5;0;1;0;1;0;0;0;0;5;0;0;0;5;0;0;0;0;1
"niektóry";1;2;0;1;1;1;0;0;7;4;1;4;0;12;18;2;2;0;1;0
"niemal";0;0;9;5;9;9;0;0;1;2;0;1;0;4;23;2;0;3;2;1
"niemu";0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;0;1;3
"niepokój";0;1;0;2;0;0;1;1;0;0;2;0;0;0;1;0;3;0;1;0
"niepokojący";0;0;1;1;1;0;0;0;0;0;0;0;0;1;3;2;1;1;1;0
"nieprawda";0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
"nieraz";0;0;0;0;0;0;0;0;0;1;4;0;1;0;1;0;2;0;0;2
"nieść";1;4;0;0;0;1;1;5;2;0;0;1;1;1;3;0;0;1;0;0
"nieskończoność";0;0;0;0;1;0;1;0;5;0;0;0;0;1;1;0;3;0;0;0
"niesmak";0;0;3;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0
"niestety";0;0;3;2;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1
"nieszczęście";0;4;0;0;0;0;0;2;0;0;0;1;1;0;0;0;6;0;0;0
"nieustanny";0;0;0;0;0;1;0;0;3;0;0;1;0;0;6;3;1;2;1;0
"niewiele";0;0;1;3;2;1;0;0;2;1;1;3;0;2;6;1;1;1;1;0
"niewolnik";0;6;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"nieźle";0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0
"niezliczony";0;1;0;0;1;1;0;1;1;2;1;0;0;0;0;1;1;0;0;0
"niezmierny";2;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;1;0;0;0
"nigdzie";0;0;0;2;0;0;0;1;1;0;0;2;0;0;1;2;2;1;0;2
"nikły";0;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"nikogo";0;0;0;0;1;0;1;0;1;2;0;2;1;0;0;2;8;1;0;0
"nikomu";1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;4;1;2;0
"niski";4;1;2;1;0;0;4;1;6;0;2;8;0;0;1;6;0;5;4;0
"nitka";0;0;0;0;1;3;0;0;2;0;1;0;0;0;1;0;0;0;0;0
"niżej";1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
"niższy";0;3;0;0;1;0;0;0;7;0;0;5;0;0;1;0;2;0;1;1
"noc";1;6;2;3;0;0;2;6;3;0;3;0;3;0;46;1;1;0;4;1
"nocny";0;1;0;1;0;0;3;1;0;0;0;0;0;0;6;0;0;1;0;0
"normalna";0;0;2;0;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0
"normalny";0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;1;2;0
"nos";0;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0;0;1;0;0
"nosema";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0
"nosić";0;10;0;1;1;0;0;1;1;1;2;4;1;2;5;1;2;2;0;0
"nowego";0;0;1;0;2;0;0;0;1;0;4;2;0;3;7;0;0;1;2;0
"nóż";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0
"nuda";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
"numer";0;0;2;1;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;0
"nuta";0;1;0;0;0;1;1;0;0;0;0;2;0;0;1;0;0;0;0;0
"oba";0;0;0;1;0;0;0;0;0;2;0;1;1;1;0;0;0;0;1;1
"obaj";0;1;0;0;0;0;1;0;0;0;4;2;0;0;1;1;0;1;0;2
"obalić";0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1
"obawa";1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"obawiać";0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;2;1;1;0
"obce";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1
"obchodzić";1;1;2;1;0;0;0;0;0;1;1;2;0;0;3;1;3;0;1;1
"obcy";0;2;4;2;5;5;4;0;0;0;1;0;0;0;0;1;3;2;6;1
"obecność";0;0;0;0;3;0;2;0;2;1;0;0;0;1;2;2;0;0;2;0
"obejmować";1;0;0;1;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;3
"obejrzeć";2;1;1;1;0;0;4;0;0;0;0;2;0;2;1;1;0;0;1;0
"obejść";1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"obiad";2;0;0;0;0;0;0;0;0;0;3;7;1;0;0;0;0;1;0;0
"obie";1;2;0;0;0;0;0;1;0;0;2;1;0;1;2;1;0;0;0;0
"obiecać";0;1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"obiecywać";0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0
"obiekt";0;0;0;1;0;1;1;0;31;2;0;0;0;4;2;0;0;1;0;0
"obietnica";0;0;0;1;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0
"objąć";0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;0;0;1
"objaw";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;1
"objawiać";0;0;0;0;0;0;0;0;4;0;0;3;0;1;0;0;1;0;0;1
"oblać";0;1;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0
"oblicze";0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
"obliczyć";0;0;2;0;0;0;0;0;2;1;0;0;0;7;3;0;0;0;0;0
"oblizać";0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0
"obłok";2;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
"obojętny";0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;5;0;0;0
"obowiązek";0;0;0;0;1;0;1;0;0;0;2;0;0;1;3;2;11;0;0;1
"obóz";0;7;0;0;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;2
"obracać";0;0;0;0;0;0;1;0;0;2;0;0;0;1;5;0;1;0;0;0
"obraz";1;0;1;3;0;2;0;0;10;0;0;1;1;3;0;0;1;3;5;5
"obraza";1;0;1;0;0;0;1;0;5;0;1;0;1;0;0;0;1;0;1;0
"obrazić";0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0
"obręb";0;0;0;12;1;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0
"obrócić";0;0;0;0;0;0;0;2;0;4;0;1;1;3;0;0;0;2;0;0
"obrona";1;0;0;0;0;2;0;3;1;0;0;1;0;0;1;0;0;1;1;1
"obrót";0;0;0;0;1;0;0;1;0;15;2;0;0;10;4;2;0;0;1;0
"obserwacja";0;1;0;0;2;0;0;0;4;3;0;0;0;2;1;0;0;0;2;0
"obserwator";0;0;0;0;0;0;0;0;1;7;0;0;0;1;3;0;0;0;0;0
"obserwować";0;0;0;1;1;0;0;0;18;3;0;0;0;5;3;0;0;0;3;1
