"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"błysnąć";0;1;0;2;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
"błyszczeć";2;1;1;0;0;0;0;1;0;0;0;12;0;1;0;0;3;0;0;0
"bobbie";0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;28;0;0
"bóg";13;13;0;0;0;0;2;39;0;0;2;7;21;3;2;2;30;0;2;0
"bogacić";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"bogactwo";0;0;0;0;1;0;0;0;0;0;0;4;0;3;0;2;3;0;0;0
"bogaty";0;2;1;0;0;0;0;1;0;0;0;0;0;0;2;1;1;0;1;3
"bogini";0;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0
"bohater";0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0
"boi";0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0
"boj";0;2;0;0;0;0;0;15;0;0;0;0;2;0;1;0;1;0;0;0
"bój";2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"boja";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"boją";0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bojąc";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"boję";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"bojowy";0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;8;1;0
"bok";2;2;1;0;1;0;3;0;0;4;0;2;0;8;0;1;0;6;3;3
"bokami";0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0
"ból";0;0;2;0;4;0;4;3;0;0;4;1;1;0;1;1;5;2;1;0
"boleć";1;0;1;0;1;1;2;2;0;0;0;5;0;0;0;0;0;1;0;0
"boleść";0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0
"bolesny";2;0;0;1;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0
"bom";2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;6;0;0;0;0
"bomba";0;0;0;0;0;0;9;0;0;2;0;0;0;0;0;0;0;1;0;0
"bor";2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
"bora";0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
"boski";1;2;0;0;0;0;0;5;0;0;1;0;4;0;2;0;7;0;0;0
"bostoński";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"bóstwo";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1
"bosy";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0
"botanika";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"boże";5;0;0;0;0;0;0;2;0;0;1;5;0;0;0;0;0;0;2;0
"bożek";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"boży";0;2;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0
"brać";2;0;0;0;0;1;1;10;1;0;2;2;4;3;10;0;3;2;1;3
"brak";0;0;2;1;0;2;0;0;3;1;0;1;0;0;2;1;12;1;0;5
"brakowało";0;0;2;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"brakuje";0;0;0;0;0;0;1;0;0;0;0;0;0;6;2;0;0;0;0;0
"bram";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"brama";0;1;0;0;0;0;0;0;1;0;1;2;0;1;1;0;0;0;0;0
"brat";0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;1
"brata";0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;1;0;0;2
"bratu";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"brąz";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
"brązowy";0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
"bredzić";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"broda";1;0;4;0;0;0;0;1;0;0;5;2;0;0;1;1;0;0;1;0
"broń";0;1;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0
"bronić";0;0;2;3;2;1;0;4;0;1;1;0;0;0;1;0;0;1;0;2
"brud";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"brudny";1;0;1;0;0;0;0;1;0;0;1;2;0;0;0;0;0;1;0;0
"brutalny";0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"bruzda";4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"brwi";1;0;0;0;2;1;0;1;0;0;1;4;0;0;0;0;2;1;3;0
"bryczka";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"brytyjski";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
"brzeg";1;2;0;0;0;0;2;7;4;1;0;8;1;5;4;1;0;0;1;1
"brzęk";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"brzmieć";1;0;0;1;1;2;2;2;9;1;0;0;0;0;1;1;0;1;1;1
"brzuch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"brzucho";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"brzydki";0;0;0;0;1;0;0;3;0;0;1;2;1;0;0;0;2;0;1;0
"buczeć";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"budka";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"budowa";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;3;0
"budować";0;1;0;0;0;0;3;0;0;0;0;0;0;2;2;1;1;1;0;0
"budowla";1;3;0;0;0;2;1;0;0;0;0;0;0;4;0;0;0;0;0;0
"budowniczy";0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;1;0;0;0
"budynek";0;0;0;3;1;0;2;0;0;0;0;2;0;2;2;0;0;0;0;0
"budząc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1
"budżet";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"budzić";0;1;0;0;0;0;1;3;1;0;6;1;0;2;23;0;3;1;1;4
"bukiet";0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0
"bum";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
"bunt";0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"burdel";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"burtona";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"burza";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0
"burzyciel";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"but";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"buta";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
"butelka";1;0;3;0;1;0;0;0;0;0;5;1;0;0;5;0;0;0;7;0
"bydlę";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"bydło";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"byk";0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;40;0
"byle";1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0
"byłoby";0;0;2;1;3;0;0;0;8;1;0;2;0;0;9;3;1;0;2;0
"były";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"bynajmniej";0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"byś";0;0;0;0;0;0;0;3;0;0;1;1;3;0;2;0;9;0;0;0
"byście";0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"byśmy";0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0
"bystry";0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
"byt";0;0;0;0;3;2;1;1;0;0;1;0;0;1;5;0;1;0;0;0
"bytować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0
"bywać";1;1;1;0;0;0;0;0;0;0;2;4;2;0;2;0;0;0;0;1
"bywały";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"bzdura";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0
"cackać";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"cacko";0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0
"całkiem";0;0;0;0;2;2;2;0;2;2;1;1;1;3;5;2;0;1;4;1
"całkowity";0;0;1;0;1;0;0;0;7;0;0;0;0;1;2;1;0;1;1;1
"całodzienny";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"całość";0;0;1;1;0;1;1;1;6;1;0;2;0;1;0;1;9;1;0;2
"całować";1;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0
"całus";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"can";0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"canterbury";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;2;0
"cech";0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;1;0;0
"cecha";0;0;0;0;0;0;1;0;7;0;0;2;0;0;2;0;6;0;0;0
"cechować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
"cegiełka";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"cel";0;3;4;6;2;1;0;2;2;0;2;1;0;2;8;0;12;6;3;20
"celować";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"celowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"cena";0;0;4;0;1;0;0;0;0;1;1;2;0;0;0;1;0;0;0;1
"cenić";0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0
"cenny";0;0;1;2;2;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0
"centralny";0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0
"centrum";0;0;0;7;3;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0
"centymetr";0;0;0;1;0;0;0;0;0;2;0;0;0;2;1;0;0;0;0;0
"cera";0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
"ceramika";0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1;3;0
"ceres";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;16;0;1;9;0
"cesarstwo";0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
"cezar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"chaos";0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0
"charakter";0;1;0;1;1;0;0;0;1;0;3;0;0;2;0;0;10;0;1;8
"charakterystyczny";0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1
"charakteryzować";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4
"chat";0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"chcąc";0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;2
"chciwy";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"chęć";0;0;0;0;0;1;0;7;0;0;0;0;2;1;2;0;5;0;0;2
"chemiczny";0;0;0;0;0;0;0;0;3;0;1;0;0;0;3;0;0;0;0;0
"chętniej";0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
"chętny";0;0;0;2;2;0;0;2;0;0;2;0;0;0;4;0;5;0;0;2
"china";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0
"chleb";2;1;0;0;0;0;0;0;0;0;1;1;2;0;2;1;1;0;0;0
"chłód";0;1;1;0;0;3;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"chłodny";1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"chłody";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
"chłodzić";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"chłop";5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chłopa";0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"chłopak";10;0;0;0;0;0;0;0;0;0;1;4;2;0;0;1;0;4;1;0
"chłopcem";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"chłopię";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0
"chłopiec";0;0;0;0;0;0;1;1;0;0;1;0;0;0;6;0;0;2;0;0
"chłopięcy";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
"chłopom";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"chłopów";0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"chłopu";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chłopy";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"chloroplast";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"chlubić";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"chmura";1;0;0;0;0;0;3;1;2;0;1;0;0;0;2;1;0;2;2;0
"choćby";0;0;3;1;2;2;0;0;6;1;3;1;2;1;1;1;2;3;1;1
"choćbyś";0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"chociaż";1;2;2;1;0;0;1;3;15;0;1;0;2;0;2;0;5;0;2;0
"chociażby";0;0;0;0;0;0;0;1;3;0;0;1;0;0;0;0;6;0;0;0
"chodu";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
"chodzenie";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0
"cholera";0;0;0;0;0;0;2;0;0;0;0;8;0;0;0;2;0;3;3;0
"cholerny";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"chór";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
"choroba";1;0;1;1;3;2;0;0;0;0;0;2;0;0;0;0;6;0;0;0
"chorobliwy";0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"chorować";1;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1;0;0;0
"chory";0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0
"chować";1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;2;0;0
"chrapliwy";1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"chronić";0;0;1;1;2;1;1;0;1;0;0;1;0;1;2;0;0;1;2;0
"chrypliwy";0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"chrystusem";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"chrząknąć";0;0;0;2;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"chuda";0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0
"chude";0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;1;0
"chudy";0;1;1;1;0;0;2;0;1;0;0;1;0;0;0;0;0;1;2;0
"chusteczka";0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"chustka";1;1;0;0;0;0;0;0;0;0;2;13;0;0;0;0;0;0;0;0
"chwała";1;1;1;0;0;0;0;3;0;0;0;1;2;0;0;0;0;0;0;0
"chwalić";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0;0
"chwat";0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
"chwiać";0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0
"chwilami";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"chwilę";2;2;4;2;1;4;5;0;4;0;4;10;0;2;5;2;3;7;8;0
"chwileczkę";0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chwilka";0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
"chwilowy";0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0
"chwycić";0;0;0;0;0;0;3;0;2;0;0;1;0;1;0;0;0;4;1;1
"chwytać";0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0
"chylić";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"chytrość";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"chytry";0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"ciąg";0;2;1;0;0;0;1;0;3;2;2;2;0;1;27;3;0;4;10;1
"ciągły";1;1;2;0;0;0;0;0;1;4;1;5;1;0;6;0;2;2;1;3
"ciągnąc";0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0
"ciągnąć";7;3;2;2;1;1;1;2;3;0;6;7;0;1;2;0;1;0;0;2
"ciasny";0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;3
"ciążenie";0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;8;0;5;5;0
"ciążyć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0
"cichnąć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"cichu";0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0
"cichy";7;4;5;0;2;7;1;3;0;0;2;9;2;0;1;8;0;2;3;0
"cię";3;6;1;0;6;3;1;11;0;0;1;3;9;0;4;3;18;5;6;0
"ciebie";1;3;0;0;1;0;2;14;0;0;0;1;3;0;1;1;8;1;0;0
"cięcia";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"ciekawe";0;0;2;2;2;0;0;0;2;0;0;0;0;0;3;0;0;1;1;1
"ciekawić";0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;0
"ciekawie";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"ciekawość";0;0;0;0;1;0;1;1;0;0;2;2;2;1;0;1;1;1;0;1
"ciekawy";0;0;1;0;0;0;0;0;6;2;3;0;0;0;2;0;0;2;1;4
"cielesny";0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0
"ciemię";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
"ciemnieć";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
"ciemniejszy";0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;1;0
"ciemność";0;0;0;0;0;6;1;0;0;0;1;0;0;0;15;0;1;1;2;0
"ciemnozielony";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"ciemny";2;1;1;0;0;2;2;0;3;0;2;15;2;1;5;1;1;4;4;1
"cień";1;2;0;0;0;5;0;1;0;0;1;8;0;1;4;0;0;1;0;0
"cienie";1;1;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;1;0;0
"cienki";2;1;0;0;0;2;1;0;0;0;1;8;2;0;1;2;0;0;1;0
"ciepło";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"ciepłota";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"ciepły";1;2;0;1;0;0;0;0;0;0;0;1;0;0;2;4;1;1;0;0
"cierpiący";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"cierpieć";0;1;0;0;0;0;0;0;0;0;2;5;1;0;1;0;1;0;1;0
"cierpki";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0
"cierpliwy";0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0
"ciesząc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"cieszyć";0;0;0;1;1;0;0;1;0;0;0;1;2;1;2;1;1;0;1;1
"ciężar";0;0;0;0;0;0;0;4;0;0;2;0;1;0;0;0;0;0;1;0
"ciężej";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"cięższy";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"ciocia";0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0
"cios";0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"ciotka";1;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;1;0
"cisnąć";1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0
"ciśnienie";0;0;0;0;0;0;0;0;13;0;0;0;0;0;5;1;0;2;1;0
"ciśnieniowy";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"cisza";3;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;6;1;0
"ciszej";1;1;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"ciszyć";0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0
"ciżba";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cmentarz";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"cnota";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1
"cny";0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0
"codzienność";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
"codzienny";0;0;0;0;0;0;0;1;1;5;0;0;0;2;9;0;4;1;1;0
"cofać";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0
"cofnąć";0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0
"cokolwiek";0;0;1;2;0;2;2;0;3;0;0;1;0;0;3;4;1;0;1;0
"com";2;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0
"córa";0;0;0;0;0;0;0;4;0;0;0;0;8;0;0;0;0;0;0;0
"coriolisa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
"córka";0;3;0;0;0;0;1;5;0;0;1;3;3;0;1;1;0;0;1;0
"cóż";3;4;5;6;3;0;2;4;2;3;5;7;2;0;1;2;15;1;0;0
"cóżeś";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"cuchnąć";0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cudem";0;0;2;0;1;0;0;0;2;1;0;0;0;1;1;0;0;0;0;0
"cudny";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
"cudowny";0;0;0;1;1;0;0;3;0;1;1;0;0;0;2;0;1;0;0;0
"cudzy";0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;1;0
"cukier";1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
"cukierek";0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0
"cwany";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"ćwiczeń";0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;1;0;0;0;1
"ćwiczenia";0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;1;0;0;1;0
"ćwiczyć";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0
"ćwierć";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0
"cyborg";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cycek";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"cyfra";0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"cykl";0;0;2;2;2;2;0;0;0;0;0;0;0;0;32;1;0;0;0;0
"cylinder";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"cynamon";0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0
"cywil";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"cywilizacja";0;4;0;1;0;1;0;0;1;3;0;0;0;5;1;0;0;0;0;0
"cywilny";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0
"czaić";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"czapkę";0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0
"czara";0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
"czarna";1;1;13;1;2;5;0;1;10;0;2;4;0;0;0;1;0;1;0;0
"czarne";2;1;2;1;0;2;3;0;6;0;0;4;1;1;0;2;0;3;2;3
"czary";0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"czasami";3;0;0;0;0;0;2;0;1;0;2;0;0;0;1;3;0;2;1;0
"czasem";2;0;0;1;3;0;1;0;5;2;2;9;1;4;37;2;2;1;0;0
"czasokres";0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"czasoprzestrzeń";0;0;0;3;0;0;0;0;4;12;0;0;0;0;1;0;0;0;0;0
"czasoprzestrzenny";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"czasów";0;1;2;2;1;1;0;0;1;0;1;0;1;3;2;1;3;1;3;1
"czasowy";0;0;1;1;4;0;0;0;0;0;0;0;0;0;29;1;0;0;2;0
"cząsteczka";0;0;0;0;0;0;0;0;4;0;0;0;0;0;3;0;0;0;0;0
"cząstka";0;0;1;0;0;0;0;1;46;0;0;0;0;0;0;0;16;0;0;0
"czasy";0;0;0;2;0;0;0;0;0;0;1;1;0;3;4;0;0;0;2;2
"czasza";0;0;0;1;0;3;0;0;0;0;0;0;1;1;1;0;0;0;0;0
